,HomeTeam,AwayTeam,FTHG,FTAG,result,HTHG,HTAG,HTR,HST,AST,HF,AF,HY,AY,HR,AR,player_Name_home,player_Wins_home,player_Losses_home,player_Goals_home,player_Goals per match_home,player_Penalties scored_home,player_Shooting accuracy %_home,player_Own goals_home,player_Yellow cards_home,player_Red cards_home,player_Fouls_home,Forward_home,rank_home,matches_played_home,wins_home,drawns_home,goals_for_home,goals_against_home,goals_diff_home,points_home,lossess_home,rank_away,matches_played_away,wins_away,drawns_away,goals_for_away,goals_against_away,goals_diff_away,points_away,lossess_away,player_Name_away,player_Wins_away,player_Losses_away,player_Goals_away,player_Goals per match_away,player_Penalties scored_away,player_Shooting accuracy %_away,player_Own goals_away,player_Yellow cards_away,player_Red cards_away,player_Fouls_away,Forward_away,numberof_winby_home_between,numberof_winby_away_between,numberof_match_draw_between,number_of_match_play_between,Past_5_match_won_by_home,Past_5_match_won_by_away,Past_5_match_drwan
729,Burnley,Everton,1,3,A,1,2,A,3,6,12,7,4,2,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,3,2,0,5,3,2,0
730,Burnley,Everton,2,1,H,1,0,H,3,8,16,15,2,3,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,3,2,0,5,3,2,0
731,Burnley,Everton,2,1,H,0,1,A,8,4,9,12,1,1,0,1,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,3,2,0,5,3,2,0
732,Burnley,Everton,1,5,A,1,3,A,4,6,11,19,2,4,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,3,2,0,5,3,2,0
733,Man City,Everton,0,2,A,0,1,A,5,7,11,10,3,2,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
734,Man City,Everton,1,2,A,0,2,A,15,3,8,13,3,2,1,1,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
735,Man City,Everton,2,0,H,0,0,D,8,3,9,13,1,5,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
736,Man City,Everton,1,1,D,1,1,D,6,5,16,12,2,1,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
737,Man City,Everton,3,1,H,2,1,H,6,4,15,10,5,4,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
738,Man City,Everton,1,0,H,1,0,H,3,2,8,11,3,3,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
739,Man City,Everton,0,0,D,0,0,D,5,2,5,6,0,1,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
740,Man City,Everton,1,1,D,0,0,D,8,2,7,9,0,2,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
741,Man City,Everton,1,1,D,0,1,A,6,2,7,9,1,2,1,1,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
742,Man City,Everton,3,1,H,1,0,H,5,2,7,9,1,2,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,4,2,4,10,2,0,3
743,Fulham,Everton,2,1,H,0,1,A,8,6,6,10,1,0,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,2,2,6,1,2,2
744,Fulham,Everton,0,0,D,0,0,D,2,7,15,13,2,1,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,2,2,6,1,2,2
745,Fulham,Everton,1,3,A,0,1,A,8,7,12,8,3,1,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,2,2,6,1,2,2
746,Fulham,Everton,2,2,D,1,0,H,5,15,16,9,3,1,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,2,2,6,1,2,2
747,Fulham,Everton,1,3,A,0,0,D,8,7,7,4,1,2,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,2,2,6,1,2,2
748,Fulham,Everton,2,0,H,0,0,D,5,1,8,10,2,1,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,2,2,6,1,2,2
749,West Ham,Everton,1,2,A,0,1,A,7,6,12,18,0,5,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
750,West Ham,Everton,1,1,D,1,1,D,2,5,12,15,1,0,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
751,West Ham,Everton,1,2,A,1,0,H,5,8,12,8,1,0,1,1,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
752,West Ham,Everton,2,3,A,1,0,H,1,4,16,12,2,1,1,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
753,West Ham,Everton,1,2,A,0,0,D,3,5,12,14,1,4,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
754,West Ham,Everton,1,1,D,1,1,D,5,4,11,12,1,2,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
755,West Ham,Everton,0,0,D,0,0,D,3,0,9,15,2,3,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
756,West Ham,Everton,3,1,H,1,0,H,4,7,10,13,0,1,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
757,West Ham,Everton,0,2,A,0,2,A,1,9,7,14,1,1,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,1,5,3,9,1,2,2
758,Liverpool,Everton,1,0,H,0,0,D,4,3,11,23,3,3,1,1,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
759,Liverpool,Everton,2,2,D,1,0,H,14,5,16,17,3,0,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
760,Liverpool,Everton,3,0,H,1,0,H,10,3,6,7,1,4,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
761,Liverpool,Everton,0,0,D,0,0,D,8,4,10,10,1,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
762,Liverpool,Everton,4,0,H,3,0,H,9,4,11,13,0,3,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
763,Liverpool,Everton,1,1,D,0,0,D,8,5,8,9,2,1,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
764,Liverpool,Everton,4,0,H,2,0,H,13,0,8,11,1,1,0,1,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
765,Liverpool,Everton,3,1,H,2,1,H,6,4,17,10,1,3,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
766,Liverpool,Everton,1,1,D,1,0,H,3,2,8,11,1,3,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
767,Liverpool,Everton,1,0,H,0,0,D,3,3,12,7,3,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
768,Chelsea,Everton,3,3,D,2,2,D,13,7,13,17,0,1,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
769,Chelsea,Everton,1,1,D,1,0,H,5,7,7,11,1,4,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
770,Chelsea,Everton,3,1,H,2,0,H,5,5,13,11,2,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
771,Chelsea,Everton,2,1,H,1,1,D,10,9,7,8,2,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
772,Chelsea,Everton,1,0,H,0,0,D,8,2,15,12,1,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
773,Chelsea,Everton,1,0,H,0,0,D,7,4,8,13,3,3,0,1,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
774,Chelsea,Everton,3,3,D,0,0,D,7,4,12,5,1,1,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
775,Chelsea,Everton,5,0,H,3,0,H,9,0,5,16,0,3,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
776,Chelsea,Everton,2,0,H,2,0,H,7,0,12,7,2,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
777,Chelsea,Everton,0,0,D,0,0,D,4,1,7,11,4,3,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
778,Man United,Everton,3,0,H,1,0,H,11,5,4,6,2,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
779,Man United,Everton,1,0,H,0,0,D,12,3,10,9,1,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
780,Man United,Everton,4,4,D,1,1,D,11,10,8,11,1,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
781,Man United,Everton,2,0,H,2,0,H,6,8,12,9,0,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
782,Man United,Everton,0,1,A,0,0,D,6,4,12,12,2,0,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
783,Man United,Everton,2,1,H,1,0,H,4,6,18,11,4,3,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
784,Man United,Everton,1,0,H,0,0,D,2,1,15,6,2,0,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
785,Man United,Everton,1,1,D,0,1,A,3,4,10,18,1,4,0,1,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
786,Man United,Everton,4,0,H,1,0,H,7,3,15,14,1,1,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
787,Man United,Everton,2,1,H,1,0,H,10,6,15,12,2,1,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,1,2,10,4,0,1
788,Aston Villa,Everton,2,2,D,0,1,A,7,10,11,9,2,2,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,3,2,7,1,3,1
789,Aston Villa,Everton,1,0,H,1,0,H,6,9,19,10,4,0,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,3,2,7,1,3,1
790,Aston Villa,Everton,1,1,D,0,0,D,11,4,12,11,1,1,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,3,2,7,1,3,1
791,Aston Villa,Everton,1,3,A,0,3,A,3,11,10,7,1,0,1,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,3,2,7,1,3,1
792,Aston Villa,Everton,0,2,A,0,0,D,3,4,14,8,0,2,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,3,2,7,1,3,1
793,Aston Villa,Everton,3,2,H,2,0,H,4,5,13,12,2,1,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,3,2,7,1,3,1
794,Aston Villa,Everton,1,3,A,0,2,A,5,7,8,7,3,1,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,2,3,2,7,1,3,1
795,Arsenal,Everton,2,2,D,1,1,D,5,5,10,11,1,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
796,Arsenal,Everton,2,1,H,0,1,A,10,4,12,14,3,5,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
797,Arsenal,Everton,1,0,H,0,0,D,7,1,7,14,2,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
798,Arsenal,Everton,0,0,D,0,0,D,6,5,11,12,2,3,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
799,Arsenal,Everton,1,1,D,0,0,D,5,4,13,11,0,4,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
800,Arsenal,Everton,2,0,H,1,0,H,4,2,12,5,2,0,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
801,Arsenal,Everton,2,1,H,2,1,H,5,5,11,14,2,0,0,1,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
802,Arsenal,Everton,3,1,H,2,0,H,9,7,10,15,2,4,1,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
803,Arsenal,Everton,5,1,H,4,0,H,7,2,8,8,2,0,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
804,Arsenal,Everton,2,0,H,0,0,D,5,6,17,12,2,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,7,0,3,10,5,0,0
805,Newcastle,Everton,1,2,A,1,2,A,8,8,12,14,2,4,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,3,5,0,8,2,3,0
806,Newcastle,Everton,2,1,H,2,1,H,6,6,12,15,2,3,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,3,5,0,8,2,3,0
807,Newcastle,Everton,1,2,A,1,1,D,11,6,21,7,3,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,3,5,0,8,2,3,0
